id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
796178405003825157,StefanoPace5,RT @micahcohen: Can i take my ball and go home?,Wed Nov 09 02:31:38 +0000 2016,09/11/2016 02:31:38,,it,,,603805642,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/3680530911/1085309ca3ada068801c338594b8f669_normal.jpeg,940,1703,,http://twitter.com/StefanoPace5/statuses/796178405003825157,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[3,14]}],""urls"":[]}"
796177585801723904,VAforBraves,RT @micahcohen: Can i take my ball and go home?,Wed Nov 09 02:28:23 +0000 2016,09/11/2016 02:28:23,,en,,,760144942928769024,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/761175440815894528/6mFW0eK5_normal.jpg,16,170,"Alexandria, VA",http://twitter.com/VAforBraves/statuses/796177585801723904,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[3,14]}],""urls"":[]}"
796177396282101760,RedShoesWaltz,@micahcohen Are you taking us all with you? Better get the big Uber.,Wed Nov 09 02:27:38 +0000 2016,09/11/2016 02:27:38,,en,137512415,micahcohen,86258316,796176946963054593,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1783698489/Towneshwhw_normal.jpg,81,377,Chicago,http://twitter.com/RedShoesWaltz/statuses/796177396282101760,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[0,11]}],""urls"":[]}"
796177375461593089,luis_montilla7,@micahcohen it's the end of the world and we know it,Wed Nov 09 02:27:33 +0000 2016,09/11/2016 02:27:33,,en,137512415,micahcohen,721084500,796176946963054593,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/568261235695960064/9L5uPU0F_normal.jpeg,219,341,,http://twitter.com/luis_montilla7/statuses/796177375461593089,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[0,11]}],""urls"":[]}"
796177172809613312,fmartinezros,RT @micahcohen: Can i take my ball and go home?,Wed Nov 09 02:26:44 +0000 2016,09/11/2016 02:26:44,,es,,,98829263,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1856046789/image_normal.jpg,760,810,"Madrid, España",http://twitter.com/fmartinezros/statuses/796177172809613312,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[3,14]}],""urls"":[]}"
796177090680942592,ZachmariaNBA,RT @micahcohen: Can i take my ball and go home?,Wed Nov 09 02:26:25 +0000 2016,09/11/2016 02:26:25,,en,,,423113110,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/748524465936601088/1R6JWSWF_normal.jpg,666,954,Shooters shoot,http://twitter.com/ZachmariaNBA/statuses/796177090680942592,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[3,14]}],""urls"":[]}"
796176992773304325,dtrombino,RT @micahcohen: Can i take my ball and go home?,Wed Nov 09 02:26:01 +0000 2016,09/11/2016 02:26:01,,en,,,14850051,,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>",http://pbs.twimg.com/profile_images/722505343792586752/Z10XpOIz_normal.jpg,729,1295,Chicago,http://twitter.com/dtrombino/statuses/796176992773304325,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[3,14]}],""urls"":[]}"
796176992773304325,dtrombino,RT @micahcohen: Can i take my ball and go home?,Wed Nov 09 02:26:01 +0000 2016,09/11/2016 02:26:01,,en,,,14850051,,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>",http://pbs.twimg.com/profile_images/722505343792586752/Z10XpOIz_normal.jpg,729,1295,Chicago,http://twitter.com/dtrombino/statuses/796176992773304325,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[3,14]}],""urls"":[]}"
796170589509718019,fanatzki,@micahcohen  it's true ur trash,Wed Nov 09 02:00:35 +0000 2016,09/11/2016 02:00:35,,en,137512415,micahcohen,536308066,796151208582979584,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/526221892542558208/AY_JdMra_normal.jpeg,78,824,,http://twitter.com/fanatzki/statuses/796170589509718019,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[0,11]}],""urls"":[]}"
796163991349395456,AmandaArtATL,RT @OSTtalk: Which matters more? The popular vote or the #ElectoralCollege? @CelesteHeadlee asks @micahcohen of @FiveThirtyEight: https://t…,Wed Nov 09 01:34:22 +0000 2016,09/11/2016 01:34:22,,en,,,274070018,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/788237042819985412/51167ouY_normal.jpg,1321,1515,"Atlanta, GA",http://twitter.com/AmandaArtATL/statuses/796163991349395456,"{""hashtags"":[{""text"":""ElectoralCollege"",""indices"":[57,74]}],""symbols"":[],""user_mentions"":[{""screen_name"":""OSTtalk"",""name"":""On Second Thought"",""id"":2815226916,""id_str"":""2815226916"",""indices"":[3,11]},{""screen_name"":""CelesteHeadlee"",""name"":""Celeste Headlee"",""id"":159065451,""id_str"":""159065451"",""indices"":[76,91]},{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[97,108]},{""screen_name"":""FiveThirtyEight"",""name"":""FiveThirtyEight"",""id"":2303751216,""id_str"":""2303751216"",""indices"":[112,128]}],""urls"":[]}"
796163991349395456,AmandaArtATL,RT @OSTtalk: Which matters more? The popular vote or the #ElectoralCollege? @CelesteHeadlee asks @micahcohen of @FiveThirtyEight: https://t…,Wed Nov 09 01:34:22 +0000 2016,09/11/2016 01:34:22,,en,,,274070018,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/788237042819985412/51167ouY_normal.jpg,1321,1515,"Atlanta, GA",http://twitter.com/AmandaArtATL/statuses/796163991349395456,"{""hashtags"":[{""text"":""ElectoralCollege"",""indices"":[57,74]}],""symbols"":[],""user_mentions"":[{""screen_name"":""OSTtalk"",""name"":""On Second Thought"",""id"":2815226916,""id_str"":""2815226916"",""indices"":[3,11]},{""screen_name"":""CelesteHeadlee"",""name"":""Celeste Headlee"",""id"":159065451,""id_str"":""159065451"",""indices"":[76,91]},{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[97,108]},{""screen_name"":""FiveThirtyEight"",""name"":""FiveThirtyEight"",""id"":2303751216,""id_str"":""2303751216"",""indices"":[112,128]}],""urls"":[]}"
796155981612756992,9eyedeel,"@micahcohen @538politics I mean, how about two porpoises, five sea turtles, six pelicans, and a few thousand small bait fish.",Wed Nov 09 01:02:32 +0000 2016,09/11/2016 01:02:32,,en,137512415,micahcohen,16995760,796063019914694656,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/794757111859138560/dO8ZNXkj_normal.jpg,2118,4172,,http://twitter.com/9eyedeel/statuses/796155981612756992,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[0,11]},{""screen_name"":""538politics"",""name"":""538 politics"",""id"":2340558698,""id_str"":""2340558698"",""indices"":[12,24]}],""urls"":[]}"
796153721013043200,AlexisNielson,"If @micahcohen decides to throw gloves down with this feisty tweeter, polls say he has a 67% chance of losing.",Wed Nov 09 00:53:33 +0000 2016,09/11/2016 00:53:33,,en,137512415,micahcohen,273725300,796151208582979584,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/603646609205788672/JdKBTx6V_normal.jpg,338,374,"Brooklyn, NY",http://twitter.com/AlexisNielson/statuses/796153721013043200,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[3,14]}],""urls"":[]}"
796152408204333056,IAmMrEnthusiasm,@micahcohen OHHHHHHHHH! Dat burn.,Wed Nov 09 00:48:20 +0000 2016,09/11/2016 00:48:20,,en,137512415,micahcohen,92562383,796151208582979584,"<a href=""http://klinkerapps.com"" rel=""nofollow"">Talon (Plus)</a>",http://pbs.twimg.com/profile_images/793482057196314624/CqcE6stw_normal.jpg,80,103,"Iowa City, IA",http://twitter.com/IAmMrEnthusiasm/statuses/796152408204333056,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[0,11]}],""urls"":[]}"
796152315199819780,JMizzle36,@micahcohen @EnclavePresEden @FiveThirtyEight lol,Wed Nov 09 00:47:58 +0000 2016,09/11/2016 00:47:58,,en,137512415,micahcohen,411690517,796151208582979584,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/378800000785199686/f8b8fda69e33daed9434ae6ef246feed_normal.jpeg,50,433,,http://twitter.com/JMizzle36/statuses/796152315199819780,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[0,11]},{""screen_name"":""EnclavePresEden"",""name"":""Fred Rooney"",""id"":4831915497,""id_str"":""4831915497"",""indices"":[12,28]},{""screen_name"":""FiveThirtyEight"",""name"":""FiveThirtyEight"",""id"":2303751216,""id_str"":""2303751216"",""indices"":[29,45]}],""urls"":[]}"
796151843952824320,karenm,RT @micahcohen: #Bust https://t.co/6eNZCnChBd,Wed Nov 09 00:46:06 +0000 2016,09/11/2016 00:46:06,,en,,,4508341,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/791660745897357312/YwT9R10d_normal.jpg,317,654,"North Hollywood, CA",http://twitter.com/karenm/statuses/796151843952824320,"{""hashtags"":[{""text"":""Bust"",""indices"":[16,21]}],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[3,14]}],""urls"":[{""url"":""https://t.co/6eNZCnChBd"",""expanded_url"":""https://twitter.com/EnclavePresEden/status/796150873953079302"",""display_url"":""twitter.com/EnclavePresEde…"",""indices"":[22,45]}]}"
796151828446674945,KaitlynHalfPint,@micahcohen That's sexist.,Wed Nov 09 00:46:02 +0000 2016,09/11/2016 00:46:02,,en,137512415,micahcohen,271777952,796151208582979584,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/595722651018108928/uRGrWOqB_normal.jpg,94,66,"Ottawa, Ontario",http://twitter.com/KaitlynHalfPint/statuses/796151828446674945,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[0,11]}],""urls"":[]}"
796151629657427968,DifficultNerd,Hey @NateSilver538 @micahcohen Why does 538 use the ABC call and not say New York Times?,Wed Nov 09 00:45:14 +0000 2016,09/11/2016 00:45:14,,en,,,256495807,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/2402660792/bmmpepl7r8hi25zcffw2_normal.jpeg,4876,557,"Melbourne, Australia",http://twitter.com/DifficultNerd/statuses/796151629657427968,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""NateSilver538"",""name"":""Nate Silver"",""id"":16017475,""id_str"":""16017475"",""indices"":[4,18]},{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[19,30]}],""urls"":[]}"
796151579812524033,yourmandaniel,RT @micahcohen: #Bust https://t.co/6eNZCnChBd,Wed Nov 09 00:45:03 +0000 2016,09/11/2016 00:45:03,,en,,,20549679,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/695419004567957504/vPl6ueSZ_normal.jpg,795,2046,canada for a post obama world,http://twitter.com/yourmandaniel/statuses/796151579812524033,"{""hashtags"":[{""text"":""Bust"",""indices"":[16,21]}],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[3,14]}],""urls"":[{""url"":""https://t.co/6eNZCnChBd"",""expanded_url"":""https://twitter.com/EnclavePresEden/status/796150873953079302"",""display_url"":""twitter.com/EnclavePresEde…"",""indices"":[22,45]}]}"
796151359590596609,missrrosenberg,RT @micahcohen: #Bust https://t.co/6eNZCnChBd,Wed Nov 09 00:44:10 +0000 2016,09/11/2016 00:44:10,,en,,,182494044,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/753628390918201345/L4HN2iog_normal.jpg,1699,787,"saddle, car or plane. ",http://twitter.com/missrrosenberg/statuses/796151359590596609,"{""hashtags"":[{""text"":""Bust"",""indices"":[16,21]}],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[3,14]}],""urls"":[{""url"":""https://t.co/6eNZCnChBd"",""expanded_url"":""https://twitter.com/EnclavePresEden/status/796150873953079302"",""display_url"":""twitter.com/EnclavePresEde…"",""indices"":[22,45]}]}"
796151263587106817,Jugmll,RT @micahcohen: #Bust https://t.co/6eNZCnChBd,Wed Nov 09 00:43:47 +0000 2016,09/11/2016 00:43:47,,en,,,550438020,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/795881370484670464/NNo2nrLz_normal.jpg,94,183,"Berlin, Germany",http://twitter.com/Jugmll/statuses/796151263587106817,"{""hashtags"":[{""text"":""Bust"",""indices"":[16,21]}],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[3,14]}],""urls"":[{""url"":""https://t.co/6eNZCnChBd"",""expanded_url"":""https://twitter.com/EnclavePresEden/status/796150873953079302"",""display_url"":""twitter.com/EnclavePresEde…"",""indices"":[22,45]}]}"
796150281188868096,scburdet,Thanks @NateSilver538 @ForecasterEnten @ClareMalone @jodyavirgan @farai @micahcohen &amp; @538politics for 1½ years of great election analysis,Wed Nov 09 00:39:53 +0000 2016,09/11/2016 00:39:53,,en,,,19118613,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/675762551745974272/2QYyPYZV_normal.jpg,1454,1422,"CT or Worcester, MA",http://twitter.com/scburdet/statuses/796150281188868096,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""NateSilver538"",""name"":""Nate Silver"",""id"":16017475,""id_str"":""16017475"",""indices"":[7,21]},{""screen_name"":""ForecasterEnten"",""name"":""(((Harry Enten)))"",""id"":138141495,""id_str"":""138141495"",""indices"":[22,38]},{""screen_name"":""ClareMalone"",""name"":""Clare Malone"",""id"":43360950,""id_str"":""43360950"",""indices"":[39,51]},{""screen_name"":""jodyavirgan"",""name"":""Jody Avirgan"",""id"":286303032,""id_str"":""286303032"",""indices"":[52,64]},{""screen_name"":""farai"",""name"":""Farai Chideya"",""id"":19152977,""id_str"":""19152977"",""indices"":[65,71]},{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[72,83]},{""screen_name"":""538politics"",""name"":""538 politics"",""id"":2340558698,""id_str"":""2340558698"",""indices"":[90,102]}],""urls"":[]}"
796147979052843008,CoachTD_,Nothing better than seeing my boy @micahcohen on TV on election night! #FiveThirtyEight #hunschool,Wed Nov 09 00:30:44 +0000 2016,09/11/2016 00:30:44,,en,,,244227191,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/638900220349280257/RRDa5BX5_normal.jpg,1713,761,"West Long Branch, NJ",http://twitter.com/CoachTD_/statuses/796147979052843008,"{""hashtags"":[{""text"":""FiveThirtyEight"",""indices"":[71,87]},{""text"":""hunschool"",""indices"":[88,98]}],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[34,45]}],""urls"":[]}"
796147979052843008,CoachTD_,Nothing better than seeing my boy @micahcohen on TV on election night! #FiveThirtyEight #hunschool,Wed Nov 09 00:30:44 +0000 2016,09/11/2016 00:30:44,,en,,,244227191,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/638900220349280257/RRDa5BX5_normal.jpg,1713,761,"West Long Branch, NJ",http://twitter.com/CoachTD_/statuses/796147979052843008,"{""hashtags"":[{""text"":""FiveThirtyEight"",""indices"":[71,87]},{""text"":""hunschool"",""indices"":[88,98]}],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[34,45]}],""urls"":[]}"
796130804418183169,chasebricker,@jodyavirgan @ForecasterEnten @ClareMalone @NateSilver538 @micahcohen In Nate Silver I Trust.. with a P&lt;0.01... #ElectionNight,Tue Nov 08 23:22:29 +0000 2016,08/11/2016 23:22:29,,en,286303032,jodyavirgan,49738085,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/3080035628/32196de03cbf3f5686747b67ba466fb2_normal.jpeg,46,166,"Washington, D.C.",http://twitter.com/chasebricker/statuses/796130804418183169,"{""hashtags"":[{""text"":""ElectionNight"",""indices"":[115,129]}],""symbols"":[],""user_mentions"":[{""screen_name"":""jodyavirgan"",""name"":""Jody Avirgan"",""id"":286303032,""id_str"":""286303032"",""indices"":[0,12]},{""screen_name"":""ForecasterEnten"",""name"":""(((Harry Enten)))"",""id"":138141495,""id_str"":""138141495"",""indices"":[13,29]},{""screen_name"":""ClareMalone"",""name"":""Clare Malone"",""id"":43360950,""id_str"":""43360950"",""indices"":[30,42]},{""screen_name"":""NateSilver538"",""name"":""Nate Silver"",""id"":16017475,""id_str"":""16017475"",""indices"":[43,57]},{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[58,69]}],""urls"":[]}"
796116807308361729,notawomanintech,RT @micahcohen: God bless this Nevada judge.,Tue Nov 08 22:26:52 +0000 2016,08/11/2016 22:26:52,,en,,,3313777136,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/785957419889336320/EsCu9juv_normal.jpg,81,490,,http://twitter.com/notawomanintech/statuses/796116807308361729,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[3,14]}],""urls"":[]}"
796112685255442432,pinkdogwood770,RT @micahcohen: God bless this Nevada judge.,Tue Nov 08 22:10:29 +0000 2016,08/11/2016 22:10:29,,en,,,17162143,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/498133942508060674/6TT58LCj_normal.jpeg,524,871,,http://twitter.com/pinkdogwood770/statuses/796112685255442432,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[3,14]}],""urls"":[]}"
796107761469849600,nstantjusts,@micahcohen @PortableRockArt Thank GOD some common SENSE!!!,Tue Nov 08 21:50:55 +0000 2016,08/11/2016 21:50:55,,en,137512415,micahcohen,168364565,796078170290188288,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1595646721/carlaAvatar_normal.jpg,190,339,"New Mexico, USA",http://twitter.com/nstantjusts/statuses/796107761469849600,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[0,11]},{""screen_name"":""PortableRockArt"",""name"":""PortableRockHombre"",""id"":17012824,""id_str"":""17012824"",""indices"":[12,28]}],""urls"":[]}"
796107325488566272,carigastwirth,RT @micahcohen: God bless this Nevada judge.,Tue Nov 08 21:49:12 +0000 2016,08/11/2016 21:49:12,,en,,,625844032,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/732052414153424896/wvMlWa0a_normal.jpg,562,446,"Henderson, NV",http://twitter.com/carigastwirth/statuses/796107325488566272,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[3,14]}],""urls"":[]}"
796107052640632832,medical91,RT @micahcohen: God bless this Nevada judge.,Tue Nov 08 21:48:06 +0000 2016,08/11/2016 21:48:06,,en,,,123926189,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/761918462/pic1_normal.JPG,34627,32267,Canada/ USA ,http://twitter.com/medical91/statuses/796107052640632832,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[3,14]}],""urls"":[]}"
796107031216128000,645ciDIVA,RT @micahcohen: God bless this Nevada judge.,Tue Nov 08 21:48:01 +0000 2016,08/11/2016 21:48:01,,en,,,180824953,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/676464005821521920/3T7jduYM_normal.jpg,4031,4942,SomeWhereSmiling ,http://twitter.com/645ciDIVA/statuses/796107031216128000,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[3,14]}],""urls"":[]}"
796104827436728320,PortableRockArt,RT @micahcohen: God bless this Nevada judge.,Tue Nov 08 21:39:16 +0000 2016,08/11/2016 21:39:16,,en,,,17012824,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/763230648437923840/0kh3EQu9_normal.png,5653,3835,eastern Colorado,http://twitter.com/PortableRockArt/statuses/796104827436728320,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[3,14]}],""urls"":[]}"
796104126866321409,merehut,RT @micahcohen: God bless this Nevada judge.,Tue Nov 08 21:36:29 +0000 2016,08/11/2016 21:36:29,,en,,,16131215,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/795392273395707904/lYrbzhjR_normal.jpg,1710,2249,Colorado,http://twitter.com/merehut/statuses/796104126866321409,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[3,14]}],""urls"":[]}"
796099917164986368,willstamped,@FiveThirtyEight @micahcohen is there a way to share individual update posts not via twitter or facebook (e.g. on slack)?,Tue Nov 08 21:19:45 +0000 2016,08/11/2016 21:19:45,,en,2303751216,FiveThirtyEight,388451165,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/483715851837636610/je0qM9wL_normal.jpeg,95,226,"Alexandria, VA",http://twitter.com/willstamped/statuses/796099917164986368,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""FiveThirtyEight"",""name"":""FiveThirtyEight"",""id"":2303751216,""id_str"":""2303751216"",""indices"":[0,16]},{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[17,28]}],""urls"":[]}"
796099917164986368,willstamped,@FiveThirtyEight @micahcohen is there a way to share individual update posts not via twitter or facebook (e.g. on slack)?,Tue Nov 08 21:19:45 +0000 2016,08/11/2016 21:19:45,,en,2303751216,FiveThirtyEight,388451165,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/483715851837636610/je0qM9wL_normal.jpeg,95,226,"Alexandria, VA",http://twitter.com/willstamped/statuses/796099917164986368,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""FiveThirtyEight"",""name"":""FiveThirtyEight"",""id"":2303751216,""id_str"":""2303751216"",""indices"":[0,16]},{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[17,28]}],""urls"":[]}"
796096162260520960,BevPerryMusic,RT @micahcohen: .@mckaycoppins is upending long-held Democratic norms. He must be defeated. https://t.co/Khz5oArutj,Tue Nov 08 21:04:50 +0000 2016,08/11/2016 21:04:50,,en,,,1623541434,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/378800000192367065/56384ccc4099e9b23e185cb42c9b3ff8_normal.jpeg,2543,1433,"Lawton, OK",http://twitter.com/BevPerryMusic/statuses/796096162260520960,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[3,14]},{""screen_name"":""mckaycoppins"",""name"":""McKay Coppins"",""id"":21431618,""id_str"":""21431618"",""indices"":[17,30]}],""urls"":[{""url"":""https://t.co/Khz5oArutj"",""expanded_url"":""https://twitter.com/mckaycoppins/status/795435142856765440"",""display_url"":""twitter.com/mckaycoppins/s…"",""indices"":[92,115]}]}"
